DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2016,145682,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2017,162667,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2018,140269,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2019,172950,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2020,169290,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2021,184611,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2022,218103,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2023,213715,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Romania,2024,206930,e,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2015,61629,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2016,58597,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2017,56911,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2018,50315,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2019,68969,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2020,78548,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2021,83467,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2022,83945,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2023,91467,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Serbia,2024,82863,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2015,96069,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2016,104443,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2017,111472,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2018,113660,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2019,114340,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2020,113141,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2021,112058,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2022,108111,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2023,104335,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Sweden,2024,99923,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2015,18937,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2016,18743,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2017,16802,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2018,13635,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2019,18697,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2020,20438,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2021,21343,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2022,22347,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2023,24232,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovenia,2024,23941,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2015,37849,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2016,37998,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2017,40491,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2018,38811,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2019,41584,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2020,48422,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2021,50282,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2022,50797,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2023,55462,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Slovakia,2024,58208,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,San Marino,2018,277,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2015,326110,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2016,303900,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2017,337811,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2018,379398,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2019,337237,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2020,384042,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2021,416183,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2022,485907,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2023,503002,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Türkiye,2024,393107,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2015,297309,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2016,226975,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2017,247744,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2018,213082,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2019,318406,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2020,324092,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2021,360867,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Ukraine,2022,420448,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,United Kingdom,2015,536679,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,United Kingdom,2016,577816,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,United Kingdom,2017,590538,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,United Kingdom,2018,593498,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,United Kingdom,2019,683871,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Kosovo*,2016,6400,p,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Kosovo*,2017,8038,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Kosovo*,2018,8106,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Kosovo*,2019,7641,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Kosovo*,2020,8339,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Kosovo*,2021,7501,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,72 years,Total,Kosovo*,2022,8491,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Andorra,2019,491,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2015,21405,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2016,20598,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2017,18669,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2018,17909,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2019,19426,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2020,18998,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2021,21412,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2022,22163,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Albania,2023,24153,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Armenia,2015,17576,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Armenia,2016,12358,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Armenia,2017,7640,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Armenia,2018,7458,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Armenia,2019,9978,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Armenia,2020,15758,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Armenia,2021,17680,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2015,90045,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2016,77648,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2017,77373,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2018,77572,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2019,59519,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2020,72043,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2021,85749,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2022,83754,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2023,81493,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Austria,2024,80322,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2015,27149,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2016,21372,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2017,15334,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2018,17380,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2019,19975,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2020,28018,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2021,31348,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2022,37463,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Azerbaijan,2024,44670,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2015,73009,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2016,79651,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2017,89627,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2018,94133,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2019,94125,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2020,110865,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2021,110011,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2022,110850,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2023,109628,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belgium,2024,110092,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2015,68036,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2016,66746,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2017,68121,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2018,69345,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2019,72133,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2020,84617,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2021,78310,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2022,82644,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2023,84755,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Bulgaria,2024,88230,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belarus,2015,67453,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belarus,2016,53513,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belarus,2017,39965,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belarus,2018,47377,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Belarus,2019,43198,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2015,67018,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2016,71154,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2017,74007,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2018,76048,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2019,76743,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2020,79524,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2021,79224,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2022,79639,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2023,78309,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Switzerland,2024,79366,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2015,5952,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2016,5822,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2017,6108,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2018,6788,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2019,6852,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2020,8017,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2021,8357,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2022,8443,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2023,8176,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Cyprus,2024,8582,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2015,86731,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2016,90210,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2017,101554,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2018,103976,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2019,98843,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2020,122445,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2021,125923,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2022,120007,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2023,116646,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Czechia,2024,119551,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2015,963133,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2016,784324,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2017,800408,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2018,779008,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2019,575993,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2020,648189,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2021,737688,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2022,776134,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2023,839130,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Germany,2024,862652,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2015,47876,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2016,53758,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2017,57059,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2018,61802,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2019,65221,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2020,67743,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2021,65776,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2022,61729,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2023,58489,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Denmark,2024,58703,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2015,13524,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2016,11381,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2017,9289,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2018,9531,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2019,9417,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2020,11701,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2021,12710,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2022,13026,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2023,14020,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Estonia,2024,13182,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2015,93728,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2016,90868,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2017,93575,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2018,101114,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2019,110017,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2020,112436,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2021,111780,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2022,105080,b,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2023,102397,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Greece,2024,109182,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2015,329515,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2016,354516,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2017,407971,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2018,411481,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2019,430381,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2020,410728,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2021,426705,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2022,465297,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2023,444919,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Spain,2024,427787,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2015,56795,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2016,38787,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2017,48055,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2018,50120,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2019,62308,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2020,69492,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2021,71071,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2022,71211,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2023,69309,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,Finland,2024,66908,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,France,2015,433810,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,France,2016,480602,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,France,2017,512297,,
ESTAT:DEMO_PJAN(1.0),23/05/25 23:00:00,Annual,Number,73 years,Total,France,2018,521257,p,
