survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
primary care syndromic,Slovenia,SI,2023-W16,2023-04-23,ARIconsultationrate,15-64,852.9
primary care syndromic,Slovenia,SI,2023-W16,2023-04-23,ARIconsultationrate,5-14,1354.1
primary care syndromic,Slovenia,SI,2023-W16,2023-04-23,ARIconsultationrate,65+,437.8
primary care syndromic,Slovenia,SI,2023-W16,2023-04-23,ARIconsultationrate,total,1250.9
primary care syndromic,Slovenia,SI,2023-W15,2023-04-16,ARIconsultationrate,0-4,5169.7
primary care syndromic,Slovenia,SI,2023-W15,2023-04-16,ARIconsultationrate,15-64,1055.7
primary care syndromic,Slovenia,SI,2023-W15,2023-04-16,ARIconsultationrate,5-14,1362.2
primary care syndromic,Slovenia,SI,2023-W15,2023-04-16,ARIconsultationrate,65+,1055.9
primary care syndromic,Slovenia,SI,2023-W15,2023-04-16,ARIconsultationrate,total,1370.2
primary care syndromic,Slovenia,SI,2023-W14,2023-04-09,ARIconsultationrate,0-4,6954.5
primary care syndromic,Slovenia,SI,2023-W14,2023-04-09,ARIconsultationrate,15-64,932.2
primary care syndromic,Slovenia,SI,2023-W14,2023-04-09,ARIconsultationrate,5-14,1947.5
primary care syndromic,Slovenia,SI,2023-W14,2023-04-09,ARIconsultationrate,65+,583.3
primary care syndromic,Slovenia,SI,2023-W14,2023-04-09,ARIconsultationrate,total,1445.9
primary care syndromic,Slovenia,SI,2023-W13,2023-04-02,ARIconsultationrate,0-4,6335.1
primary care syndromic,Slovenia,SI,2023-W13,2023-04-02,ARIconsultationrate,15-64,1173.6
primary care syndromic,Slovenia,SI,2023-W13,2023-04-02,ARIconsultationrate,5-14,1737.7
primary care syndromic,Slovenia,SI,2023-W13,2023-04-02,ARIconsultationrate,65+,577.7
primary care syndromic,Slovenia,SI,2023-W13,2023-04-02,ARIconsultationrate,total,1489.9
primary care syndromic,Slovenia,SI,2023-W12,2023-03-26,ARIconsultationrate,0-4,6751.1
primary care syndromic,Slovenia,SI,2023-W12,2023-03-26,ARIconsultationrate,15-64,1240.5
primary care syndromic,Slovenia,SI,2023-W12,2023-03-26,ARIconsultationrate,5-14,2032.8
primary care syndromic,Slovenia,SI,2023-W12,2023-03-26,ARIconsultationrate,65+,561.9
primary care syndromic,Slovenia,SI,2023-W12,2023-03-26,ARIconsultationrate,total,1611.9
primary care syndromic,Slovenia,SI,2023-W11,2023-03-19,ARIconsultationrate,0-4,7312.7
primary care syndromic,Slovenia,SI,2023-W11,2023-03-19,ARIconsultationrate,15-64,1461.7
primary care syndromic,Slovenia,SI,2023-W11,2023-03-19,ARIconsultationrate,5-14,2395.5
primary care syndromic,Slovenia,SI,2023-W11,2023-03-19,ARIconsultationrate,65+,579.5
primary care syndromic,Slovenia,SI,2023-W11,2023-03-19,ARIconsultationrate,total,1886.2
primary care syndromic,Slovenia,SI,2023-W10,2023-03-12,ARIconsultationrate,0-4,9088.6
primary care syndromic,Slovenia,SI,2023-W10,2023-03-12,ARIconsultationrate,15-64,1465.1
primary care syndromic,Slovenia,SI,2023-W10,2023-03-12,ARIconsultationrate,5-14,2890.7
primary care syndromic,Slovenia,SI,2023-W10,2023-03-12,ARIconsultationrate,65+,701.4
primary care syndromic,Slovenia,SI,2023-W10,2023-03-12,ARIconsultationrate,total,2024.2
primary care syndromic,Slovenia,SI,2023-W09,2023-03-05,ARIconsultationrate,0-4,6757.9
primary care syndromic,Slovenia,SI,2023-W09,2023-03-05,ARIconsultationrate,15-64,1293.1
primary care syndromic,Slovenia,SI,2023-W09,2023-03-05,ARIconsultationrate,5-14,2971.7
primary care syndromic,Slovenia,SI,2023-W09,2023-03-05,ARIconsultationrate,65+,521.0
primary care syndromic,Slovenia,SI,2023-W09,2023-03-05,ARIconsultationrate,total,1894.1
primary care syndromic,Slovenia,SI,2023-W08,2023-02-26,ARIconsultationrate,0-4,7414.6
primary care syndromic,Slovenia,SI,2023-W08,2023-02-26,ARIconsultationrate,15-64,1286.9
primary care syndromic,Slovenia,SI,2023-W08,2023-02-26,ARIconsultationrate,5-14,2432.3
primary care syndromic,Slovenia,SI,2023-W08,2023-02-26,ARIconsultationrate,65+,640.4
primary care syndromic,Slovenia,SI,2023-W08,2023-02-26,ARIconsultationrate,total,1759.3
primary care syndromic,Slovenia,SI,2023-W07,2023-02-19,ARIconsultationrate,0-4,7724.9
primary care syndromic,Slovenia,SI,2023-W07,2023-02-19,ARIconsultationrate,15-64,1300.4
primary care syndromic,Slovenia,SI,2023-W07,2023-02-19,ARIconsultationrate,5-14,2092.1
primary care syndromic,Slovenia,SI,2023-W07,2023-02-19,ARIconsultationrate,65+,631.6
primary care syndromic,Slovenia,SI,2023-W07,2023-02-19,ARIconsultationrate,total,1755.0
primary care syndromic,Slovenia,SI,2023-W06,2023-02-12,ARIconsultationrate,0-4,8081.5
primary care syndromic,Slovenia,SI,2023-W06,2023-02-12,ARIconsultationrate,15-64,1054.6
primary care syndromic,Slovenia,SI,2023-W06,2023-02-12,ARIconsultationrate,5-14,1263.2
primary care syndromic,Slovenia,SI,2023-W06,2023-02-12,ARIconsultationrate,65+,406.9
primary care syndromic,Slovenia,SI,2023-W06,2023-02-12,ARIconsultationrate,total,1230.7
primary care syndromic,Slovenia,SI,2023-W05,2023-02-05,ARIconsultationrate,0-4,8337.1
primary care syndromic,Slovenia,SI,2023-W05,2023-02-05,ARIconsultationrate,15-64,1305.3
primary care syndromic,Slovenia,SI,2023-W05,2023-02-05,ARIconsultationrate,5-14,2806.9
primary care syndromic,Slovenia,SI,2023-W05,2023-02-05,ARIconsultationrate,65+,368.5
primary care syndromic,Slovenia,SI,2023-W05,2023-02-05,ARIconsultationrate,total,1920.3
primary care syndromic,Slovenia,SI,2023-W04,2023-01-29,ARIconsultationrate,0-4,7536.1
primary care syndromic,Slovenia,SI,2023-W04,2023-01-29,ARIconsultationrate,15-64,1363.3
primary care syndromic,Slovenia,SI,2023-W04,2023-01-29,ARIconsultationrate,5-14,2320.5
primary care syndromic,Slovenia,SI,2023-W04,2023-01-29,ARIconsultationrate,65+,512.0
primary care syndromic,Slovenia,SI,2023-W04,2023-01-29,ARIconsultationrate,total,1757.6
primary care syndromic,Slovenia,SI,2023-W03,2023-01-22,ARIconsultationrate,0-4,6852.0
primary care syndromic,Slovenia,SI,2023-W03,2023-01-22,ARIconsultationrate,15-64,1411.6
primary care syndromic,Slovenia,SI,2023-W03,2023-01-22,ARIconsultationrate,5-14,2250.2
primary care syndromic,Slovenia,SI,2023-W03,2023-01-22,ARIconsultationrate,65+,892.7
primary care syndromic,Slovenia,SI,2023-W03,2023-01-22,ARIconsultationrate,total,1843.1
primary care syndromic,Slovenia,SI,2023-W02,2023-01-15,ARIconsultationrate,0-4,8435.0
primary care syndromic,Slovenia,SI,2023-W02,2023-01-15,ARIconsultationrate,15-64,1763.1
primary care syndromic,Slovenia,SI,2023-W02,2023-01-15,ARIconsultationrate,5-14,1873.2
primary care syndromic,Slovenia,SI,2023-W02,2023-01-15,ARIconsultationrate,65+,1151.7
primary care syndromic,Slovenia,SI,2023-W02,2023-01-15,ARIconsultationrate,total,2050.2
primary care syndromic,Slovenia,SI,2023-W01,2023-01-08,ARIconsultationrate,0-4,7330.2
primary care syndromic,Slovenia,SI,2023-W01,2023-01-08,ARIconsultationrate,15-64,2339.1
primary care syndromic,Slovenia,SI,2023-W01,2023-01-08,ARIconsultationrate,5-14,1753.3
primary care syndromic,Slovenia,SI,2023-W01,2023-01-08,ARIconsultationrate,65+,1289.0
primary care syndromic,Slovenia,SI,2023-W01,2023-01-08,ARIconsultationrate,total,2293.1
primary care syndromic,Slovenia,SI,2022-W52,2023-01-01,ARIconsultationrate,0-4,12116.0
primary care syndromic,Slovenia,SI,2022-W52,2023-01-01,ARIconsultationrate,15-64,1772.5
primary care syndromic,Slovenia,SI,2022-W52,2023-01-01,ARIconsultationrate,5-14,3600.8
primary care syndromic,Slovenia,SI,2022-W52,2023-01-01,ARIconsultationrate,65+,1153.3
primary care syndromic,Slovenia,SI,2022-W52,2023-01-01,ARIconsultationrate,total,2741.6
primary care syndromic,Slovenia,SI,2022-W51,2022-12-25,ARIconsultationrate,0-4,11088.8
primary care syndromic,Slovenia,SI,2022-W51,2022-12-25,ARIconsultationrate,15-64,2594.0
primary care syndromic,Slovenia,SI,2022-W51,2022-12-25,ARIconsultationrate,5-14,3927.5
primary care syndromic,Slovenia,SI,2022-W51,2022-12-25,ARIconsultationrate,65+,1252.1
primary care syndromic,Slovenia,SI,2022-W51,2022-12-25,ARIconsultationrate,total,3299.9
primary care syndromic,Slovenia,SI,2022-W50,2022-12-18,ARIconsultationrate,0-4,12428.0
primary care syndromic,Slovenia,SI,2022-W50,2022-12-18,ARIconsultationrate,15-64,2168.1
primary care syndromic,Slovenia,SI,2022-W50,2022-12-18,ARIconsultationrate,5-14,3612.8
primary care syndromic,Slovenia,SI,2022-W50,2022-12-18,ARIconsultationrate,65+,847.7
primary care syndromic,Slovenia,SI,2022-W50,2022-12-18,ARIconsultationrate,total,2869.8
primary care syndromic,Slovenia,SI,2022-W49,2022-12-11,ARIconsultationrate,0-4,12463.2
primary care syndromic,Slovenia,SI,2022-W49,2022-12-11,ARIconsultationrate,15-64,2028.2
primary care syndromic,Slovenia,SI,2022-W49,2022-12-11,ARIconsultationrate,5-14,3542.4
primary care syndromic,Slovenia,SI,2022-W49,2022-12-11,ARIconsultationrate,65+,1053.4
primary care syndromic,Slovenia,SI,2022-W49,2022-12-11,ARIconsultationrate,total,2716.7
primary care syndromic,Slovenia,SI,2022-W48,2022-12-04,ARIconsultationrate,0-4,11834.9
primary care syndromic,Slovenia,SI,2022-W48,2022-12-04,ARIconsultationrate,15-64,1757.5
primary care syndromic,Slovenia,SI,2022-W48,2022-12-04,ARIconsultationrate,5-14,3186.5
primary care syndromic,Slovenia,SI,2022-W48,2022-12-04,ARIconsultationrate,65+,979.6
primary care syndromic,Slovenia,SI,2022-W48,2022-12-04,ARIconsultationrate,total,2511.0
primary care syndromic,Slovenia,SI,2022-W47,2022-11-27,ARIconsultationrate,0-4,10853.5
primary care syndromic,Slovenia,SI,2022-W47,2022-11-27,ARIconsultationrate,15-64,1231.3
primary care syndromic,Slovenia,SI,2022-W47,2022-11-27,ARIconsultationrate,5-14,2732.6
primary care syndromic,Slovenia,SI,2022-W47,2022-11-27,ARIconsultationrate,65+,500.7
primary care syndromic,Slovenia,SI,2022-W47,2022-11-27,ARIconsultationrate,total,1995.9
primary care syndromic,Slovenia,SI,2022-W46,2022-11-20,ARIconsultationrate,0-4,8934.4
primary care syndromic,Slovenia,SI,2022-W46,2022-11-20,ARIconsultationrate,15-64,966.4
primary care syndromic,Slovenia,SI,2022-W46,2022-11-20,ARIconsultationrate,5-14,1538.6
primary care syndromic,Slovenia,SI,2022-W46,2022-11-20,ARIconsultationrate,65+,576.5
primary care syndromic,Slovenia,SI,2022-W46,2022-11-20,ARIconsultationrate,total,1505.2
primary care syndromic,Slovenia,SI,2022-W45,2022-11-13,ARIconsultationrate,0-4,7147.1
primary care syndromic,Slovenia,SI,2022-W45,2022-11-13,ARIconsultationrate,15-64,1017.3
primary care syndromic,Slovenia,SI,2022-W45,2022-11-13,ARIconsultationrate,5-14,1434.5
primary care syndromic,Slovenia,SI,2022-W45,2022-11-13,ARIconsultationrate,65+,532.5
primary care syndromic,Slovenia,SI,2022-W45,2022-11-13,ARIconsultationrate,total,1382.5
primary care syndromic,Slovenia,SI,2022-W44,2022-11-06,ARIconsultationrate,0-4,6880.0
primary care syndromic,Slovenia,SI,2022-W44,2022-11-06,ARIconsultationrate,15-64,903.1
primary care syndromic,Slovenia,SI,2022-W44,2022-11-06,ARIconsultationrate,5-14,770.8
primary care syndromic,Slovenia,SI,2022-W44,2022-11-06,ARIconsultationrate,65+,368.8
primary care syndromic,Slovenia,SI,2022-W44,2022-11-06,ARIconsultationrate,total,1002.3
primary care syndromic,Slovenia,SI,2022-W43,2022-10-30,ARIconsultationrate,0-4,9004.0
primary care syndromic,Slovenia,SI,2022-W43,2022-10-30,ARIconsultationrate,15-64,1271.9
primary care syndromic,Slovenia,SI,2022-W43,2022-10-30,ARIconsultationrate,5-14,2149.2
primary care syndromic,Slovenia,SI,2022-W43,2022-10-30,ARIconsultationrate,65+,602.7
primary care syndromic,Slovenia,SI,2022-W43,2022-10-30,ARIconsultationrate,total,1946.1
primary care syndromic,Slovenia,SI,2022-W42,2022-10-23,ARIconsultationrate,0-4,10488.6
primary care syndromic,Slovenia,SI,2022-W42,2022-10-23,ARIconsultationrate,15-64,1387.2
primary care syndromic,Slovenia,SI,2022-W42,2022-10-23,ARIconsultationrate,5-14,1987.5
primary care syndromic,Slovenia,SI,2022-W42,2022-10-23,ARIconsultationrate,65+,544.9
primary care syndromic,Slovenia,SI,2022-W42,2022-10-23,ARIconsultationrate,total,1904.9
primary care syndromic,Slovenia,SI,2022-W41,2022-10-16,ARIconsultationrate,0-4,8805.2
primary care syndromic,Slovenia,SI,2022-W41,2022-10-16,ARIconsultationrate,15-64,1457.3
primary care syndromic,Slovenia,SI,2022-W41,2022-10-16,ARIconsultationrate,5-14,2250.2
primary care syndromic,Slovenia,SI,2022-W41,2022-10-16,ARIconsultationrate,65+,836.5
primary care syndromic,Slovenia,SI,2022-W41,2022-10-16,ARIconsultationrate,total,2030.3
primary care syndromic,Slovenia,SI,2022-W40,2022-10-09,ARIconsultationrate,0-4,9011.1
primary care syndromic,Slovenia,SI,2022-W40,2022-10-09,ARIconsultationrate,15-64,1536.3
primary care syndromic,Slovenia,SI,2022-W40,2022-10-09,ARIconsultationrate,5-14,2702.6
primary care syndromic,Slovenia,SI,2022-W40,2022-10-09,ARIconsultationrate,65+,685.6
primary care syndromic,Slovenia,SI,2022-W40,2022-10-09,ARIconsultationrate,total,2299.5
primary care syndromic,Slovenia,SI,2022-W39,2022-10-02,ARIconsultationrate,0-4,7423.4
primary care syndromic,Slovenia,SI,2022-W39,2022-10-02,ARIconsultationrate,15-64,1571.5
primary care syndromic,Slovenia,SI,2022-W39,2022-10-02,ARIconsultationrate,5-14,2509.9
primary care syndromic,Slovenia,SI,2022-W39,2022-10-02,ARIconsultationrate,65+,861.4
primary care syndromic,Slovenia,SI,2022-W39,2022-10-02,ARIconsultationrate,total,2276.9
primary care syndromic,Slovenia,SI,2022-W38,2022-09-25,ARIconsultationrate,0-4,8566.6
primary care syndromic,Slovenia,SI,2022-W38,2022-09-25,ARIconsultationrate,15-64,1516.1
primary care syndromic,Slovenia,SI,2022-W38,2022-09-25,ARIconsultationrate,5-14,3067.6
primary care syndromic,Slovenia,SI,2022-W38,2022-09-25,ARIconsultationrate,65+,552.3
primary care syndromic,Slovenia,SI,2022-W38,2022-09-25,ARIconsultationrate,total,2556.4
primary care syndromic,Slovenia,SI,2022-W37,2022-09-18,ARIconsultationrate,0-4,4915.3
primary care syndromic,Slovenia,SI,2022-W37,2022-09-18,ARIconsultationrate,15-64,1376.1
primary care syndromic,Slovenia,SI,2022-W37,2022-09-18,ARIconsultationrate,5-14,3260.4
primary care syndromic,Slovenia,SI,2022-W37,2022-09-18,ARIconsultationrate,65+,478.2
primary care syndromic,Slovenia,SI,2022-W37,2022-09-18,ARIconsultationrate,total,2107.9
primary care syndromic,Slovenia,SI,2022-W36,2022-09-11,ARIconsultationrate,0-4,3698.3
primary care syndromic,Slovenia,SI,2022-W36,2022-09-11,ARIconsultationrate,15-64,900.8
primary care syndromic,Slovenia,SI,2022-W36,2022-09-11,ARIconsultationrate,5-14,1717.8
primary care syndromic,Slovenia,SI,2022-W36,2022-09-11,ARIconsultationrate,65+,376.7
primary care syndromic,Slovenia,SI,2022-W36,2022-09-11,ARIconsultationrate,total,1294.4
primary care syndromic,Slovenia,SI,2022-W35,2022-09-04,ARIconsultationrate,0-4,2818.2
primary care syndromic,Slovenia,SI,2022-W35,2022-09-04,ARIconsultationrate,15-64,652.0
primary care syndromic,Slovenia,SI,2022-W35,2022-09-04,ARIconsultationrate,5-14,996.2
primary care syndromic,Slovenia,SI,2022-W35,2022-09-04,ARIconsultationrate,65+,320.5
primary care syndromic,Slovenia,SI,2022-W35,2022-09-04,ARIconsultationrate,total,913.7
primary care syndromic,Slovenia,SI,2022-W34,2022-08-28,ARIconsultationrate,0-4,2219.3
primary care syndromic,Slovenia,SI,2022-W34,2022-08-28,ARIconsultationrate,15-64,964.4
primary care syndromic,Slovenia,SI,2022-W34,2022-08-28,ARIconsultationrate,5-14,964.9
primary care syndromic,Slovenia,SI,2022-W34,2022-08-28,ARIconsultationrate,65+,444.7
primary care syndromic,Slovenia,SI,2022-W34,2022-08-28,ARIconsultationrate,total,999.7
primary care syndromic,Slovenia,SI,2022-W33,2022-08-21,ARIconsultationrate,0-4,3268.6
primary care syndromic,Slovenia,SI,2022-W33,2022-08-21,ARIconsultationrate,15-64,903.5
primary care syndromic,Slovenia,SI,2022-W33,2022-08-21,ARIconsultationrate,5-14,815.6
primary care syndromic,Slovenia,SI,2022-W33,2022-08-21,ARIconsultationrate,65+,262.9
primary care syndromic,Slovenia,SI,2022-W33,2022-08-21,ARIconsultationrate,total,943.2
primary care syndromic,Slovenia,SI,2022-W32,2022-08-14,ARIconsultationrate,0-4,2758.6
primary care syndromic,Slovenia,SI,2022-W32,2022-08-14,ARIconsultationrate,15-64,921.8
primary care syndromic,Slovenia,SI,2022-W32,2022-08-14,ARIconsultationrate,5-14,911.7
primary care syndromic,Slovenia,SI,2022-W32,2022-08-14,ARIconsultationrate,65+,583.9
primary care syndromic,Slovenia,SI,2022-W32,2022-08-14,ARIconsultationrate,total,1010.7
primary care syndromic,Slovenia,SI,2022-W31,2022-08-07,ARIconsultationrate,0-4,3084.5
primary care syndromic,Slovenia,SI,2022-W31,2022-08-07,ARIconsultationrate,15-64,832.6
primary care syndromic,Slovenia,SI,2022-W31,2022-08-07,ARIconsultationrate,5-14,849.0
primary care syndromic,Slovenia,SI,2022-W31,2022-08-07,ARIconsultationrate,65+,456.2
primary care syndromic,Slovenia,SI,2022-W31,2022-08-07,ARIconsultationrate,total,949.1
primary care syndromic,Slovenia,SI,2022-W30,2022-07-31,ARIconsultationrate,0-4,2939.8
primary care syndromic,Slovenia,SI,2022-W30,2022-07-31,ARIconsultationrate,15-64,1131.7
primary care syndromic,Slovenia,SI,2022-W30,2022-07-31,ARIconsultationrate,5-14,1190.2
primary care syndromic,Slovenia,SI,2022-W30,2022-07-31,ARIconsultationrate,65+,643.9
primary care syndromic,Slovenia,SI,2022-W30,2022-07-31,ARIconsultationrate,total,1221.6
primary care syndromic,Slovenia,SI,2022-W29,2022-07-24,ARIconsultationrate,0-4,4836.6
primary care syndromic,Slovenia,SI,2022-W29,2022-07-24,ARIconsultationrate,15-64,1003.8
primary care syndromic,Slovenia,SI,2022-W29,2022-07-24,ARIconsultationrate,5-14,1383.9
primary care syndromic,Slovenia,SI,2022-W29,2022-07-24,ARIconsultationrate,65+,859.7
primary care syndromic,Slovenia,SI,2022-W29,2022-07-24,ARIconsultationrate,total,1439.1
primary care syndromic,Slovenia,SI,2022-W28,2022-07-17,ARIconsultationrate,0-4,6235.6
primary care syndromic,Slovenia,SI,2022-W28,2022-07-17,ARIconsultationrate,15-64,1157.9
primary care syndromic,Slovenia,SI,2022-W28,2022-07-17,ARIconsultationrate,5-14,1308.7
primary care syndromic,Slovenia,SI,2022-W28,2022-07-17,ARIconsultationrate,65+,1049.0
primary care syndromic,Slovenia,SI,2022-W28,2022-07-17,ARIconsultationrate,total,1595.7
primary care syndromic,Slovenia,SI,2022-W27,2022-07-10,ARIconsultationrate,0-4,5683.8
primary care syndromic,Slovenia,SI,2022-W27,2022-07-10,ARIconsultationrate,15-64,939.4
primary care syndromic,Slovenia,SI,2022-W27,2022-07-10,ARIconsultationrate,5-14,1661.0
primary care syndromic,Slovenia,SI,2022-W27,2022-07-10,ARIconsultationrate,65+,766.8
primary care syndromic,Slovenia,SI,2022-W27,2022-07-10,ARIconsultationrate,total,1678.0
primary care syndromic,Slovenia,SI,2022-W26,2022-07-03,ARIconsultationrate,0-4,5149.3
primary care syndromic,Slovenia,SI,2022-W26,2022-07-03,ARIconsultationrate,15-64,941.2
primary care syndromic,Slovenia,SI,2022-W26,2022-07-03,ARIconsultationrate,5-14,1158.6
primary care syndromic,Slovenia,SI,2022-W26,2022-07-03,ARIconsultationrate,65+,360.2
primary care syndromic,Slovenia,SI,2022-W26,2022-07-03,ARIconsultationrate,total,1376.9
primary care syndromic,Slovenia,SI,2022-W25,2022-06-26,ARIconsultationrate,0-4,4918.0
primary care syndromic,Slovenia,SI,2022-W25,2022-06-26,ARIconsultationrate,15-64,803.7
primary care syndromic,Slovenia,SI,2022-W25,2022-06-26,ARIconsultationrate,5-14,1488.9
primary care syndromic,Slovenia,SI,2022-W25,2022-06-26,ARIconsultationrate,65+,398.2
primary care syndromic,Slovenia,SI,2022-W25,2022-06-26,ARIconsultationrate,total,1341.9
primary care syndromic,Slovenia,SI,2022-W24,2022-06-19,ARIconsultationrate,0-4,5328.0
primary care syndromic,Slovenia,SI,2022-W24,2022-06-19,ARIconsultationrate,15-64,618.4
primary care syndromic,Slovenia,SI,2022-W24,2022-06-19,ARIconsultationrate,5-14,1313.2
primary care syndromic,Slovenia,SI,2022-W24,2022-06-19,ARIconsultationrate,65+,757.5
primary care syndromic,Slovenia,SI,2022-W24,2022-06-19,ARIconsultationrate,total,1228.8
primary care syndromic,Slovenia,SI,2022-W23,2022-06-12,ARIconsultationrate,0-4,4909.3
primary care syndromic,Slovenia,SI,2022-W23,2022-06-12,ARIconsultationrate,15-64,670.7
primary care syndromic,Slovenia,SI,2022-W23,2022-06-12,ARIconsultationrate,5-14,1381.4
primary care syndromic,Slovenia,SI,2022-W23,2022-06-12,ARIconsultationrate,65+,300.4
primary care syndromic,Slovenia,SI,2022-W23,2022-06-12,ARIconsultationrate,total,1109.0
primary care syndromic,Slovenia,SI,2022-W22,2022-06-05,ARIconsultationrate,0-4,6354.8
primary care syndromic,Slovenia,SI,2022-W22,2022-06-05,ARIconsultationrate,15-64,677.3
primary care syndromic,Slovenia,SI,2022-W22,2022-06-05,ARIconsultationrate,5-14,1322.5
primary care syndromic,Slovenia,SI,2022-W22,2022-06-05,ARIconsultationrate,65+,264.8
primary care syndromic,Slovenia,SI,2022-W22,2022-06-05,ARIconsultationrate,total,1212.6
primary care syndromic,Slovenia,SI,2022-W21,2022-05-29,ARIconsultationrate,0-4,5057.9
primary care syndromic,Slovenia,SI,2022-W21,2022-05-29,ARIconsultationrate,15-64,599.0
primary care syndromic,Slovenia,SI,2022-W21,2022-05-29,ARIconsultationrate,5-14,1421.2
primary care syndromic,Slovenia,SI,2022-W21,2022-05-29,ARIconsultationrate,65+,303.6
primary care syndromic,Slovenia,SI,2022-W21,2022-05-29,ARIconsultationrate,total,1117.2
primary care syndromic,Slovenia,SI,2022-W20,2022-05-22,ARIconsultationrate,0-4,4910.1
primary care syndromic,Slovenia,SI,2022-W20,2022-05-22,ARIconsultationrate,15-64,758.3
primary care syndromic,Slovenia,SI,2022-W20,2022-05-22,ARIconsultationrate,5-14,1235.1
primary care syndromic,Slovenia,SI,2022-W20,2022-05-22,ARIconsultationrate,65+,433.1
primary care syndromic,Slovenia,SI,2022-W20,2022-05-22,ARIconsultationrate,total,1181.8
primary care syndromic,Slovenia,SI,2022-W19,2022-05-15,ARIconsultationrate,0-4,4411.5
primary care syndromic,Slovenia,SI,2022-W19,2022-05-15,ARIconsultationrate,15-64,923.2
primary care syndromic,Slovenia,SI,2022-W19,2022-05-15,ARIconsultationrate,5-14,1119.8
primary care syndromic,Slovenia,SI,2022-W19,2022-05-15,ARIconsultationrate,65+,403.3
primary care syndromic,Slovenia,SI,2022-W19,2022-05-15,ARIconsultationrate,total,1225.6
primary care syndromic,Slovenia,SI,2022-W18,2022-05-08,ARIconsultationrate,0-4,3555.3
primary care syndromic,Slovenia,SI,2022-W18,2022-05-08,ARIconsultationrate,15-64,816.9
primary care syndromic,Slovenia,SI,2022-W18,2022-05-08,ARIconsultationrate,5-14,945.7
primary care syndromic,Slovenia,SI,2022-W18,2022-05-08,ARIconsultationrate,65+,554.0
primary care syndromic,Slovenia,SI,2022-W18,2022-05-08,ARIconsultationrate,total,1028.7
primary care syndromic,Slovenia,SI,2022-W17,2022-05-01,ARIconsultationrate,0-4,3642.3
primary care syndromic,Slovenia,SI,2022-W17,2022-05-01,ARIconsultationrate,15-64,818.9
primary care syndromic,Slovenia,SI,2022-W17,2022-05-01,ARIconsultationrate,5-14,945.8
primary care syndromic,Slovenia,SI,2022-W17,2022-05-01,ARIconsultationrate,65+,428.5
primary care syndromic,Slovenia,SI,2022-W17,2022-05-01,ARIconsultationrate,total,1008.3
primary care syndromic,Slovenia,SI,2022-W16,2022-04-24,ARIconsultationrate,0-4,3928.8
primary care syndromic,Slovenia,SI,2022-W16,2022-04-24,ARIconsultationrate,15-64,880.2
primary care syndromic,Slovenia,SI,2022-W16,2022-04-24,ARIconsultationrate,5-14,1505.0
primary care syndromic,Slovenia,SI,2022-W16,2022-04-24,ARIconsultationrate,65+,514.8
primary care syndromic,Slovenia,SI,2022-W16,2022-04-24,ARIconsultationrate,total,1302.7
primary care syndromic,Slovenia,SI,2022-W15,2022-04-17,ARIconsultationrate,0-4,4651.6
primary care syndromic,Slovenia,SI,2022-W15,2022-04-17,ARIconsultationrate,15-64,1222.0
primary care syndromic,Slovenia,SI,2022-W15,2022-04-17,ARIconsultationrate,5-14,2116.3
primary care syndromic,Slovenia,SI,2022-W15,2022-04-17,ARIconsultationrate,65+,585.9
primary care syndromic,Slovenia,SI,2022-W15,2022-04-17,ARIconsultationrate,total,1657.1
primary care syndromic,Slovenia,SI,2022-W14,2022-04-10,ARIconsultationrate,0-4,6016.3
primary care syndromic,Slovenia,SI,2022-W14,2022-04-10,ARIconsultationrate,15-64,1455.4
primary care syndromic,Slovenia,SI,2022-W14,2022-04-10,ARIconsultationrate,5-14,2664.0
primary care syndromic,Slovenia,SI,2022-W14,2022-04-10,ARIconsultationrate,65+,719.6
primary care syndromic,Slovenia,SI,2022-W14,2022-04-10,ARIconsultationrate,total,2064.2
primary care syndromic,Slovenia,SI,2022-W13,2022-04-03,ARIconsultationrate,0-4,6424.7
primary care syndromic,Slovenia,SI,2022-W13,2022-04-03,ARIconsultationrate,15-64,1822.0
primary care syndromic,Slovenia,SI,2022-W13,2022-04-03,ARIconsultationrate,5-14,3228.1
primary care syndromic,Slovenia,SI,2022-W13,2022-04-03,ARIconsultationrate,65+,760.4
primary care syndromic,Slovenia,SI,2022-W13,2022-04-03,ARIconsultationrate,total,2429.8
primary care syndromic,Slovenia,SI,2022-W12,2022-03-27,ARIconsultationrate,0-4,6116.8
primary care syndromic,Slovenia,SI,2022-W12,2022-03-27,ARIconsultationrate,15-64,1954.1
primary care syndromic,Slovenia,SI,2022-W12,2022-03-27,ARIconsultationrate,5-14,3396.3
primary care syndromic,Slovenia,SI,2022-W12,2022-03-27,ARIconsultationrate,65+,795.2
primary care syndromic,Slovenia,SI,2022-W12,2022-03-27,ARIconsultationrate,total,2502.9
primary care syndromic,Slovenia,SI,2022-W11,2022-03-20,ARIconsultationrate,0-4,4919.9
primary care syndromic,Slovenia,SI,2022-W11,2022-03-20,ARIconsultationrate,15-64,1890.0
primary care syndromic,Slovenia,SI,2022-W11,2022-03-20,ARIconsultationrate,5-14,2768.6
primary care syndromic,Slovenia,SI,2022-W11,2022-03-20,ARIconsultationrate,65+,830.1
primary care syndromic,Slovenia,SI,2022-W11,2022-03-20,ARIconsultationrate,total,2263.3
primary care syndromic,Slovenia,SI,2022-W10,2022-03-13,ARIconsultationrate,0-4,4295.5
